text,language,sentiment
Dapat meja di dekat kamar mandi yang bau. Minta pindah tidak diizinkan. Sangat mengganggu selera makan!,id,negative
"Bakmi Goreng-nya rasanya lumayan, porsinya besar. Harganya murah. Cocok buat yang lagi lapar berat.",id,neutral
"The Truffle Fries are the best in the city—crispy, perfectly salted, and with an amazing truffle aroma. Great small plates here.",en,positive
"The staff were openly smoking right outside the entrance, and the smoke drifted in. Very off-putting and unprofessional.",en,negative
"The lasagna was lukewarm in the center. Tasted fine, but the temperature was off. An acceptable, but flawed, dish.",en,neutral
"Sate Klathak-nya dagingnya empuk, bumbunya meresap sempurna. Kuah gule-nya sedap. Otentik!",id,positive
"Kami pesan es teh manis, isinya cuma setengah gelas. Ketika komplain, dibilang porsi standar. Merasa dirugikan!",id,negative
"Nasi Pecel-nya bumbu kacangnya lumayan kental. Sayuran agak layu. Porsi pas, harganya murah.",id,neutral
The vegan shepherd's pie was hearty and delicious. The gravy was rich and the topping was creamy. Excellent comfort food.,en,positive
The waiter spilled an entire tray of drinks near our table. The mess was left there for over 20 minutes before anyone cleaned it. Unsanitary.,en,negative
"The club sandwich was huge. Took a while to arrive. It was filling, but the ingredients weren't the highest quality.",en,neutral
"Rujak Cingur-nya petisnya medok, cingurnya kenyal. Pedasnya pas. Mantap!",id,positive
Harga di menu tidak sesuai dengan harga yang dibayar. Kenaikan harga tanpa pemberitahuan. Penipuan!,id,negative
"Tempatnya di pinggir jalan, jadi agak bising. Makanan cepat disajikan. Mie ayam lumayan enak, porsi pas.",id,neutral
The wine list is extensive and the sommelier was very knowledgeable. Found a perfect pairing for my steak.,en,positive
They tried to charge a mandatory 20% 'service fee' on a table of two. Hidden fees are unacceptable and a greedy practice.,en,negative
"The chicken curry was fine. The portion size was quite small for the price. Not a terrible meal, but poor value.",en,neutral
"Soto Ayam Kuah Bening-nya segar, ayamnya banyak, tauge-nya renyah. Cocok buat cuaca panas. Nikmat!",id,positive
"Kami nunggu pesanan nasi goreng 1 jam. Ketika datang, rasanya sudah dingin. Sangat menyebalkan!",id,negative
"Ayam Bakar-nya lumayan enak, bumbunya kurang meresap ke dalam. Sambalnya pedas. Harganya standar.",id,neutral
"The brownie sundae was warm, gooey, and rich. A perfect end to the meal. Excellent comfort dessert.",en,positive
"My water glass had lipstick stains on it. When I complained, the waiter just shrugged and brought a paper cup. Disgusting hygiene!",en,negative
